Track URI,Track Name,Artist URI,Artist Name,Artist Popularity,Artist Genres,Album,Track Popularity,Duration (ms),Experimental_Category,Brainwave_Type,Purpose,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
spotify:track:6jioVcdtpf4XNhTx3vHYH5,432 Hz Healing Frequency,spotify:artist:2e5VfkeZFJ3BNZoHKojOr0,Celere Tones,27,['chillwave'],432 Hz Inner Peace,9,137106,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3iiYXGqLjmkIsilMmwr2lf,432 Hz Healing,spotify:artist:1fYT4P5QP9maF9x9GqnjJC,Revive Your Energy,36,[],432 Hz Energy Revival,26,60720,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0Tern15ldJpbTSyrGcHhxa,432 Hz Physical Healing,spotify:artist:4fQId7SvZ1T10dAmQ7ozxo,Music Body and Spirit,61,['native american music'],Reiki Solfeggio Frequencies,9,235384,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3z8Ynf7wwd6Sgrhc1yVVGR,432 Hz Healing Vibration,spotify:artist:3spfthm2bKT7yc3DTtDESw,Calm & Sleepy,32,[],432 Hz Healing Nature,16,153000,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2uezXLiwa3wEYNM4YzIkSl,432 Hz Divine Healing,spotify:artist:1nk4qE0lrxQaxjMPn1hGi6,Healing Miracle Frequencies,60,[],432 Hz Meditation Music,32,144750,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5cYRNHTyhbHygNB2rVeE8L,432 Hz Pure Tone,spotify:artist:4fQId7SvZ1T10dAmQ7ozxo,Music Body and Spirit,61,['native american music'],432 Hz Meditation,21,260000,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3hsx0rbAtJ7mgeYtAdYj0H,432 Hz Deep Healing Music,spotify:artist:4fQId7SvZ1T10dAmQ7ozxo,Music Body and Spirit,61,['native american music'],Positive Energy Vibration,15,2696000,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3yIQcmQRENtTIzwGJ1y86s,432 Hz Self Healing,spotify:artist:229Pj9JXTfFKS4NhYNTwDs,432 Hz Frequencies,42,[],432 Hz Profound Healing,34,115200,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3jMd2XITzD1V5lcFL4N7Vg,432 Hz + 4 Hz Heal Your Body and Mind,spotify:artist:4fQId7SvZ1T10dAmQ7ozxo,Music Body and Spirit,61,['native american music'],Deep Nervous System Reset,18,224000,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1V8AIEcIomgRhBnGF2lHsS,432 Hz Healing Frequency,spotify:artist:3pzrAAl7YxXaVw21pRN4Qa,Skylight+,57,[],432 Hz Manifestation & Deep Healing,35,158225,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3LqjqvvbQFlKswy6OoXO8Q,432 Hz OM Chanting,spotify:artist:4fQId7SvZ1T10dAmQ7ozxo,Music Body and Spirit,61,['native american music'],Healing Meditation,9,218571,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4GEY6dZ64XpqE4hoJQ3NMf,432 Hz Deep Healing Music,spotify:artist:1nk4qE0lrxQaxjMPn1hGi6,Healing Miracle Frequencies,60,[],432 Hz Deep Healing Music,43,142621,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3YRHlXJSAaX5FjTzzSANzw,432 Hz Angelic Voice,spotify:artist:4fQId7SvZ1T10dAmQ7ozxo,Music Body and Spirit,61,['native american music'],432 Hz Meditation,22,190000,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4ovQlgSLQsDpmE4SplH10J,528 Hz Love Frequency,spotify:artist:4rXABp4A7KjG9elWFNAbO4,Miracle Tones,85,[],528 Hz Transformation and Miracles (DNA Repair),69,156750,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3hYhkdtngMUw4r3ZcSAYzM,432 Hz Connect to Divine Energy,spotify:artist:4fQId7SvZ1T10dAmQ7ozxo,Music Body and Spirit,61,['native american music'],432 Hz Meditation,19,208000,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2CCuFgTZnWYy5bA8RegAN2,432 Hz + Alpha Waves,spotify:artist:4fQId7SvZ1T10dAmQ7ozxo,Music Body and Spirit,61,['native american music'],Deep Nervous System Reset,21,189230,healing,Alpha (8-12Hz),healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2AI0s9ePJRZwkoSMtH5AUp,432 Hz Anxiety Relief,spotify:artist:4fQId7SvZ1T10dAmQ7ozxo,Music Body and Spirit,61,['native american music'],432 Hz Meditation,23,240000,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4SG8OnGozZ7eHWHmPLovOO,432 Hz Universal Resonance,spotify:artist:4fQId7SvZ1T10dAmQ7ozxo,Music Body and Spirit,61,['native american music'],432 Hz Meditation,19,280000,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2OEU6svcAsOprt4hjxOym3,639 Hz Heart Frequency,spotify:artist:4rXABp4A7KjG9elWFNAbO4,Miracle Tones,85,[],639 Hz Heart Chakra Healing,62,206000,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:04ZBCOEwkO96SOnbdo24xq,432 Hz Frequency of the Universe,spotify:artist:2PhhdEZrTja5b1Mb1z573x,Emiliano Bruguera,69,[],Healing Music at 432 Hz,22,375797,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3JqpPS25wTVGqYNgZtETcc,432 Hz,spotify:artist:1nk4qE0lrxQaxjMPn1hGi6,Healing Miracle Frequencies,60,[],432 Hz Healing Frequency,31,161233,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3cTEK5a6H0fTuvOZOIHUFV,639 Hz Love Frequency,spotify:artist:4rXABp4A7KjG9elWFNAbO4,Miracle Tones,85,[],639 Hz Heart Chakra Healing,63,212000,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1BE9IXzcpMpofwVnHtJoMV,639 Hz Frequency,spotify:artist:4rXABp4A7KjG9elWFNAbO4,Miracle Tones,85,[],639 Hz Heart Chakra Healing,62,208500,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1N8yTbcS5yh1xq05H9u0h9,Healing Frequency (1111 Hz),spotify:artist:6gmfGQKmOr9z7GTYK7ecEj,Malte Marten,65,[],Healing Frequencies,57,184139,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2GWmu3yokojq4FF9OuyL5n,639 Hz Solfeggio Frequency,spotify:artist:4rXABp4A7KjG9elWFNAbO4,Miracle Tones,85,[],639 Hz Heart Chakra Healing,62,197000,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7GsJN0APR3nUitlMNIrJrR,Healing Frequency 432 HZ,spotify:artist:67V7EQo6VuWeNgH8LwT7er,Michael Winmood,52,[],Solfeggio Frequencies for Healing,48,231785,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2xvRQh8mJ1Q0ITjLcpTItv,Healing Frequency 963 HZ,spotify:artist:67V7EQo6VuWeNgH8LwT7er,Michael Winmood,52,[],Solfeggio Frequencies for Healing,48,231785,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4u79483wfCBt3Z7OKWnJ7C,Healing Frequency 528 HZ,spotify:artist:67V7EQo6VuWeNgH8LwT7er,Michael Winmood,52,[],Solfeggio Frequencies for Healing,53,231785,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1XssoBlRvk6uVQfNGFK4w9,432 Hz Healing Frequency For Sleep,spotify:artist:1DbGUgDfEgFlJpUVCdiBxa,Jason Stephenson,58,[],432 Hz Healing Frequency For Sleep,24,138624,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4AEJaxJXSDm5NPXBnimoeE,One Note Symphony,spotify:artist:6HpZkC8GUktP9utE6OPWZG,Alan Parsons,45,"['progressive rock', 'art rock']",The Secret,23,283160,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6CDsbA8hHuESwDlIBaFkgd,One Note Symphony - Live,spotify:artist:6HpZkC8GUktP9utE6OPWZG,Alan Parsons,45,"['progressive rock', 'art rock']",The Neverending Show: Live in the Netherlands,11,289109,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3dlHENCSCO2q8Rsfl7gIKv,Speak what you Will,spotify:artist:1NNOKyqeI0w9O6gTYvMdOV,Mary Isis,36,[],Integration,4,163636,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0gsnFivQk4zVyMKEiZKQib,Where U @,spotify:artist:2lsGmvjuEbrUrsfp5bd0HQ,KNG JMZ,19,[],Where U @,6,166166,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6Q5srgcFqi0DQJnOTk13nI,Tuning Myself,spotify:artist:6tIErkUQIbVkeqaMMlQ64s,Tara Divina,27,[],Tuning Myself,4,365245,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:292LUTipp8FgNAHkfTflrQ,One Note Symphony - Radio Edit,spotify:artist:6HpZkC8GUktP9utE6OPWZG,Alan Parsons,45,"['progressive rock', 'art rock']",One Note Symphony (Radio Edit),4,239906,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6k3HHaYOvLzOFpaOeOtvNp,Manipulative Waves,spotify:artist:64vtblDCBdSNgr9oioOA5T,Lothlöryen,10,"['folk metal', 'power metal']",Principles of a Past Tomorrow,0,342240,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6vEQ139G3Y5lWAOFAjIh9l,Intelligent Evolved and Insane,spotify:artist:6yoPXQB23IqCM5x40h263S,Jackson Jackson,18,[],The Fire Is on the Bird,5,275733,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6t7WCR1CbiGn7qyvapglMM,1.1 Hz,spotify:artist:0lKWrVJO3mPoTsEwhqJTIv,Bigot Much?,2,[],"Auditory Toolkit: From Stillness to Activation, Neurodivergent Background Filler",0,215999,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4CGQqo1UxBmSIPCOCO0sRj,528 Hertz,spotify:artist:6j7nu3OM51aPO3OO3pcqZE,Fausto Chou,5,[],528 Hertz,3,196278,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0XMp2qUAObRSFEm2SQpxRY,13hz (R.E.M.),spotify:artist:54JkMtNUOIL2U0KjJzBydp,Beast 1333,22,"['underground hip hop', 'horrorcore', 'hardcore hip hop']",Revelation 13,3,213983,healing,Delta (0.5-4Hz),healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5l3NJgeZMm5snK5Mqy33h4,Maelstrom,spotify:artist:1Hxlo5vn0d4y63L6C0kxex,Fortu & Mendoza,15,[],Maelstrom,15,342017,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1SBLeUUYFUK7EkBqoNLfQb,4000Hz,spotify:artist:6tCJN1fQNdFCEaOa8Da9Wf,JADED,52,['tech house'],4000Hz (Remixes),15,157480,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:09DLjYLPYozwWwFlYiKiGy,3.5 Hz,spotify:artist:0lKWrVJO3mPoTsEwhqJTIv,Bigot Much?,2,[],"Auditory Toolkit: From Stillness to Activation, Neurodivergent Background Filler",0,278719,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5ygExbMGWeLZXabmTXTpZ3,Bionic People,spotify:artist:2gzxBoK71ohENPlxlshHV7,Jerry Paper,35,[],Fuzzy Logic,9,241175,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3S405yhX19ekDqzHgz43Hp,Something Worthy,spotify:artist:7iGBHyZfKvOaYQhtxu6Szs,Pango,0,[],Ahlea,1,463308,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:38Pal4w5ij4ClrpOabO9LI,『わっれっちゃう。』,spotify:artist:1onKSSP12ag3LqViv4sBzR,SLAVE.V-V-R,45,['vocaloid'],音楽的同位体 可不(KAFU) COMPILATION ALBUM 喜色のアシンメトリー,39,184577,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1HGrYRiMrx7wHgsGbEjFXO,Isochronic Tones,spotify:artist:34RGl0uVjzk6plsyUDTssq,Brain Waves Therapy,57,[],"Beta Waves: 13 Hz – 30 Hz, Binaural Beats, Music for Focus, Memory & Concentration",38,192500,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7n7ZbsQiOM2ZBebl45OoFW,Isochronic Tones,spotify:artist:7yrrBoat3imi8RJTlmYXfz,Natural Healing Music Zone,46,[],Instant Migraine Headache Relief: Pure Binaural Beats & HZ Therapy Music,33,216410,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0E49z1rgBoRKV1AOtDqBEN,Isochronic Tones,spotify:artist:0D1VRw0eu2OENlTFZpOb2O,Binaural Beats Isochronic Tones Lab,38,[],"Study: Brainwave Therapy Focus Frequencies for Fast Learning, Solfeggio Healing for Deep Concentration",1,120000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1PlURd9tx9xzNHQ2MJEVWW,Isochronic Tones,spotify:artist:4IfNBDYYRZfSsxTEX7WbdT,Hz Frequency Zone,60,[],Celestial Tuning,1,120000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4oceh8Kjn1kLXhlPTh1Qwp,Isochronic Tones,spotify:artist:0rV884TJaWtmnJf392FG6e,Binaural Beats Study Music,47,[],"Study Beats: Binaural Beats For Studying, Focus, Concentration, Study Alpha Waves, Theta Waves and Ambient Study Music",19,141387,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5wHiTilG9jpFhNPSe0CZwY,Isochronic Tones Flow,spotify:artist:5t9l2n4rcvGkR1Ow4a6C8v,Brainwave Music,40,[],Brainwave Music - Binaural Beats and Ambient Music For Sleep and Relaxation,7,165519,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:17sylgBkYgt7i8oNMGF4YY,Isochronic Study Tones,spotify:artist:0rV884TJaWtmnJf392FG6e,Binaural Beats Study Music,47,[],Binaural Beats Study: Background Solfeggio Learning Frequencies for Deep Concentration,4,117847,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5zqYIKPDvjb2W01cZfrwC6,"Isochronic Tones Theta Waves, Pt. 19",spotify:artist:00FKUPIosQGBfwib63Gh8W,Isochronic tones,16,[],Isochronic Tones Theta Waves,2,80068,isochronic,Theta (4-8Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1FBqzjTMGyeT2uAmNEAbsa,"Isochronic Tones Gamma Waves, Pt. 19",spotify:artist:00FKUPIosQGBfwib63Gh8W,Isochronic tones,16,[],Isochronic Tones Gamma Waves,2,80564,isochronic,Gamma (30-50Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1SGAZyFhaT6PIHlQCxJkTD,Isochronic Tones Meditation,spotify:artist:7HlTAWgwa6EJOZvrtGna1j,Solfeggio Frequencies 528Hz,41,[],Inner Resonance,1,120000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:43GtNLtMDMBE4M3oTLfuOj,"Isochronic Tones Theta Waves, Pt. 22",spotify:artist:00FKUPIosQGBfwib63Gh8W,Isochronic tones,16,[],Isochronic Tones Theta Waves,2,80489,isochronic,Theta (4-8Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4eu5ep3QTCntPoVxVpbp4V,Isochronic Tones,spotify:artist:6NVTfMNP8uBHUDCsHm1oqi,Entrainment,61,[],Overcome,39,200832,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1eVyppvCVkJwWQtvYhShIR,Isochronic Tones (Sleep),spotify:artist:5C95YXNLyaqbZjhwXMjZ4r,Binaural Beats Sleep,56,[],"Sleeping Music: Soothing Binaural Beats and Dream Sleep Sounds for Deep Sleep, Relaxing Sleep Aid, Asmr and Sleep Music",33,131840,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0UHgHDbYtx6a5kInxzAQak,"Isochronic Tones Theta Waves, Pt. 24",spotify:artist:00FKUPIosQGBfwib63Gh8W,Isochronic tones,16,[],Isochronic Tones Theta Waves,2,80913,isochronic,Theta (4-8Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2S4NyodB56PeGrzWZP01r3,"Isochronic Tones Gamma Waves, Pt. 22",spotify:artist:00FKUPIosQGBfwib63Gh8W,Isochronic tones,16,[],Isochronic Tones Gamma Waves,2,81096,isochronic,Gamma (30-50Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:57FmQJ8DTz1ShvhWjp3DZN,Isochronic Tones Deep Sleep,spotify:artist:4IfNBDYYRZfSsxTEX7WbdT,Hz Frequency Zone,60,[],Celestial Tuning,0,120000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1hs0knn55WemMyh4YJ7cGt,Isochronic Tones 31.32 Hz (Pituitary-metaphysics stimulation) 06,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],Isochronic Tones 31.32 Hz (Pituitary-metaphysics stimulation),7,600058,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:37VnMJ4boXaPCCFFNqcMfY,"Isochronic Tones Delta Waves, Pt. 24",spotify:artist:00FKUPIosQGBfwib63Gh8W,Isochronic tones,16,[],Isochronic Tones Delta Waves,2,81411,isochronic,Delta (0.5-4Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4YnGoT3eSeVXaMDBsl3Qcc,Isochronic Tones Deep Sleep,spotify:artist:2Ycyj6eeANcZYnDZ02Kpfx,Chakra Frequencies,47,[],Solar Trance: Binaural Frequencies,1,120000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:487u5ArODIWquZYuKSuvFM,Isochronic Tones 4.9 Hz (Relaxation & Meditation) 05,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],Isochronic Tones 4.9 Hz (Relaxation & Meditation),6,600058,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1hUSK4Ef17Cyw5GSzG0n8L,"Isochronic Tones Gamma Waves, Pt. 24",spotify:artist:00FKUPIosQGBfwib63Gh8W,Isochronic tones,16,[],Isochronic Tones Gamma Waves,0,80947,isochronic,Gamma (30-50Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7kuRmzs59ADc7CY5ho2cgU,Isochronic Tones Brainwave Entrainment,spotify:artist:6aeXnH4gMxeAQl9x393CsD,Frequencies Solfeggio,11,[],"Harmonize Your Heart Rhythms: Serene Breathing, Nervous System Recovery, Restorative Isochronic Tones",0,291495,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7uOpI6E3JhUwve6vnfPyHB,Isochronic Tones,spotify:artist:5goKVjLW9wcaX9hLn6P0pS,Study Music Library,38,[],"Studying Theta Frequencies: Binauaral Beats Concentration, Deep Focus, Solfeggio 528 Hz for ADHD",17,126774,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7hEPnZhheJYXdt3pRKRduR,Isochronic Tones (Meditation),spotify:artist:5C95YXNLyaqbZjhwXMjZ4r,Binaural Beats Sleep,56,[],"Sleeping Music: Soothing Binaural Beats and Dream Sleep Sounds for Deep Sleep, Relaxing Sleep Aid, Asmr and Sleep Music",30,124055,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0bfQ8Dyb0K1hjCNfSOKryg,Isochronic Tones,spotify:artist:0rV884TJaWtmnJf392FG6e,Binaural Beats Study Music,47,[],"Binaural Beats Focus: Study Alpha Waves, Isochronic Tones, Theta Waves, Delta Waves and Ambient Music For Studying, Focus, Concentration and Background Music For Reading",20,115162,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6EpFrubqXwYGG52THvRUgy,Isochronic Tones 31.32 Hz (Pituitary-metaphysics stimulation) 01,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],Isochronic Tones 31.32 Hz (Pituitary-metaphysics stimulation),10,600058,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7y3cONggV9eQXXgchSUGgT,Manifestation Isochronic Tones,spotify:artist:46MweuvqzXte0acGihfn1a,The Unexplainable Store,49,[],Manifestation Isochronic Tones,38,258847,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6sKfjggglJUR99SpEBoeo0,Peak Performance Enhancement (Gamma Isochronic Tones),spotify:artist:6xOI7tv3aQtM2MQUr68fSZ,Jupiter Productions,36,[],Gamma Waves Binaural Beats Isochronic Tones Brainwave Entrainment,13,1200000,isochronic,Gamma (30-50Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5nNRyJoGLyM2i3dXuJQd6m,Isochronic Tones 31.32 Hz (Pituitary-metaphysics stimulation) 02,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],Isochronic Tones 31.32 Hz (Pituitary-metaphysics stimulation),17,600058,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:38OuVTdLR1JddH6DaAoh2N,Isochronic Tones 31.32 Hz (Pituitary-metaphysics stimulation) 03,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],Isochronic Tones 31.32 Hz (Pituitary-metaphysics stimulation),7,600058,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:61lSONpgiBmMzWdVYcBC3k,Dawn of Clarity,spotify:artist:1brqArPBIHyMe96cqUA2Vz,Isochronic Tones Brainwave Entrainment,33,[],Alpha Waves,11,129283,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:39kjOGqOrW9hiSI08XwXfm,"Speed Learning, I.Q. Boost (Gamma Isochronic Tones)",spotify:artist:6xOI7tv3aQtM2MQUr68fSZ,Jupiter Productions,36,[],Gamma Waves Binaural Beats Isochronic Tones Brainwave Entrainment,17,1200000,isochronic,Gamma (30-50Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:28KZr0vrWX9pQC4cTvfZWE,Self Healing: Isochronic Tones 10 Hz,spotify:artist:34RGl0uVjzk6plsyUDTssq,Brain Waves Therapy,57,[],"Alpha Waves: 8 Hz – 12 Hz, Sounds for Sleep, Studying, Brain Entertainment, Focus, Isochronic Tones",33,205661,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4Ke3WMoGDMdw7bQpDQ9mF2,Delta Isochronic Tones Massage Relaxation,spotify:artist:0YiagLF527ZcGoK0xcOnR8,Moonlight Dreaming,26,[],Sleep Music Relaxation Binaural Beats and Lullabies: Delta Waves and Theta Binaural Beats,10,601000,isochronic,Delta (0.5-4Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
